codigo,estacao,timestamp,bacia,latitude,longitude,regiao,altitude,chuva_1h_mm,chuva_6h_mm,chuva_12h_mm,chuva_24h_mm,chuva_48h_mm,rio_nivel_m,rio_tendencia
DCRS-00073,Iraí - Rio do Mel,2026-07-20T08:35:39.000Z,RS - Rio da Várzea,-27.199100494384766,-53.249698638916016,Noroeste Rio-grandense,,1.0,1.0,3.5999999046325684,5.199999809265137,5.199999809265137,204.69000244140625,0.009230769239366055
DCRS-00074,Barra do Rio Azul - Rio Azul,2026-07-20T08:35:45.000Z,RS - Rios Apuaê – Inhandava,-27.41069984436035,-52.41239929199219,Noroeste Rio-grandense,,0.20000000298023224,0.20000000298023224,0.800000011920929,0.800000011920929,0.800000011920929,420.8299865722656,0.0
DCRS-00075,Nova Petrópolis/Caxias do Sul,2026-07-20T08:35:37.000Z,RS - Rio Caí,-29.331600189208984,-51.163700103759766,Nordeste Rio-grandense,,0.0,5.800000190734863,12.800000190734863,17.799999237060547,17.799999237060547,60.099998474121094,-0.0023076923098415136
DCRS-00076, Eldorado do Sul,2026-07-20T08:35:43.000Z,RS - Lago Guaíba,-30.009746551513672,-51.30341339111328,Metropolitana de Porto Alegre,,0.4000000059604645,2.0,17.200000762939453,24.600000381469727,24.600000381469727,0.3499999940395355,0.017692307010293007
DCRS-00077,Alegrete,2026-07-20T08:35:38.000Z,RS - Rio Ibicuí,-29.805400848388672,-55.78310012817383,Sudoeste Rio-grandense,,0.4000000059604645,3.4000000953674316,3.4000000953674316,69.19999694824219,110.4000015258789,73.80999755859375,0.05692307651042938
DCRS-00078,Formigueiro/Restinga Sêca,2026-07-20T08:35:42.000Z,RS - Rios Vacacaí - Vacacaí Mirim,-29.925899505615234,-53.416500091552734,Centro Ocidental Rio-grandense,,0.6000000238418579,4.0,17.0,86.5999984741211,86.5999984741211,28.81999969482422,0.013076922856271267
DCRS-00079,São Borja ,2026-07-20T08:35:41.000Z,,-28.61079978942871,-56.01459884643555,Sudoeste Rio-grandense,,0.0,22.200000762939453,25.799999237060547,33.599998474121094,33.599998474121094,51.720001220703125,0.009999999776482582
DCRS-00080,São Pedro do Sul/Santa Maria,2026-07-20T08:35:44.000Z,RS - Rio Ibicuí,-29.664899826049805,-54.10639953613281,Centro Ocidental Rio-grandense,,3.4000000953674316,14.0,15.0,75.80000305175781,75.80000305175781,107.61000061035156,0.003076923079788685
DCRS-00081,Palmares do Sul,2026-07-20T08:35:36.000Z,RS - Litoral Médio,-30.257099151611328,-50.480098724365234,Metropolitana de Porto Alegre,,0.0,7.199999809265137,20.0,24.0,24.0,0.4699999988079071,0.003076923079788685
DCRS-00082,Encantado (H),2026-07-20T08:35:36.000Z,RS - Rio Taquari-Antas,-29.188499450683594,-51.92100143432617,Centro Oriental Rio-grandense,,1.7999999523162842,2.799999952316284,11.0,16.0,16.0,51.099998474121094,0.0015384615398943424
DCRS-00083,Três Forquilhas - Rio Três Forquilhas,2026-07-20T08:35:27.000Z,RS - Rio Tramandaí,-29.510000228881836,-50.09109878540039,Metropolitana de Porto Alegre,,0.20000000298023224,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,16.190000534057617,0.0
DCRS-00084,São Francisco de Paula/Cambará do Sul,2026-07-20T08:35:44.000Z,RS - Rio Taquari-Antas,-29.26490020751953,-50.31489944458008,Nordeste Rio-grandense,,2.0,13.600000381469727,13.800000190734863,13.800000190734863,13.800000190734863,859.3499755859375,0.01923076994717121
DCRS-00085,Dois Irmãos,2026-07-20T08:35:45.000Z,RS - Rio Caí,-29.59709930419922,-51.089500427246094,Metropolitana de Porto Alegre,,0.0,8.399999618530273,20.0,22.0,22.0,105.7300033569336,-0.032307691872119904
DCRS-00086,Bom Jesus/Jaquirana,2026-07-20T08:35:41.000Z,RS - Rio Taquari-Antas,-28.798799514770508,-50.4297981262207,Nordeste Rio-grandense,,0.800000011920929,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,600.6799926757812,-0.003076923079788685
DCRS-00087,Antônio Prado/Flores da Cunha,2026-07-20T08:35:42.000Z,RS - Rio Taquari-Antas,-28.939899444580078,-51.188499450683594,Nordeste Rio-grandense,,0.0,17.600000381469727,21.200000762939453,21.200000762939453,21.200000762939453,250.27000427246094,0.023076923564076424
DCRS-00088,Sertão Santana (H),2026-07-20T08:35:35.000Z,RS - Lago Guaíba,-30.473600387573242,-51.608699798583984,Metropolitana de Porto Alegre,,0.20000000298023224,2.5999999046325684,35.599998474121094,70.19999694824219,70.19999694824219,64.5199966430664,0.0
DCRS-00089,Cerro Grande do Sul,2026-07-20T08:35:35.000Z,RS - Rio Camaquã,-30.59079933166504,-51.748600006103516,Metropolitana de Porto Alegre,,0.20000000298023224,8.399999618530273,40.0,92.80000305175781,93.0,77.86000061035156,0.032307691872119904
DCRS-00090,Dom Feliciano,2026-07-20T08:35:42.000Z,RS - Rio Camaquã,-30.696199417114258,-52.060298919677734,Metropolitana de Porto Alegre,,1.0,2.200000047683716,17.399999618530273,75.0,78.80000305175781,97.63999938964844,0.03692307695746422
DCRS-00091,Muçum/Encantado,2026-07-20T08:35:44.000Z,RS - Rio Taquari-Antas,-29.16819953918457,-51.88679885864258,Centro Oriental Rio-grandense,,0.20000000298023224,0.20000000298023224,0.800000011920929,1.7999999523162842,1.7999999523162842,35.470001220703125,-0.0630769208073616
DCRS-00092,Encantado/Roca Sales,2026-07-20T08:35:42.000Z,RS - Rio Taquari-Antas,-29.28179931640625,-51.881900787353516,Centro Oriental Rio-grandense,,1.7999999523162842,2.200000047683716,11.199999809265137,15.199999809265137,15.199999809265137,27.329999923706055,0.02846153825521469
DCRS-00093,São Jerônimo ,2026-07-20T08:35:36.000Z,RS - Baixo Jacuí,-29.95549964904785,-51.76129913330078,Metropolitana de Porto Alegre,,0.800000011920929,1.2000000476837158,13.0,27.0,27.0,0.46000000834465027,-0.01076923031359911
DCRS-00094,Tuparendi/Tucunduva ,2026-07-20T08:35:38.000Z,RS - Rios Turvo – Santa Rosa – Santo Cristo,-27.677099227905273,-54.465599060058594,Noroeste Rio-grandense,,0.4000000059604645,1.0,2.4000000953674316,4.800000190734863,4.800000190734863,130.74000549316406,-0.007692307699471712
DCRS-00095,Santo Antônio das Missões/São Borja,2026-07-20T08:35:37.000Z,RS - Rios Butuí – Icamaquã,-28.617700576782227,-55.73809814453125,Sudoeste Rio-grandense,,0.0,6.599999904632568,15.0,37.0,37.0,52.59000015258789,0.01923076994717121
DCRS-00096,Campina das Missões,2026-07-20T08:35:41.000Z,RS - Rios Turvo – Santa Rosa – Santo Cristo,-27.983999252319336,-54.825801849365234,Noroeste Rio-grandense,,0.0,3.4000000953674316,4.599999904632568,4.599999904632568,4.599999904632568,145.91000366210938,0.0023076923098415136
DCRS-00097,Paulo Bento,2026-07-20T08:35:38.000Z,RS - Rio Passo Fundo,-27.69879913330078,-52.4182014465332,Noroeste Rio-grandense,,0.0,0.20000000298023224,0.4000000059604645,0.4000000059604645,0.4000000059604645,552.8599853515625,-0.0007692307699471712
DCRS-00098,Porto Lucena/Porto Xavier,2026-07-20T08:35:38.000Z,RS - Rios Turvo – Santa Rosa – Santo Cristo,-27.87820053100586,-55.051998138427734,Noroeste Rio-grandense,,0.6000000238418579,3.5999999046325684,12.0,12.800000190734863,12.800000190734863,85.81999969482422,-0.006923076696693897
DCRS-00099,Iraí - Rio Uruguai,2026-07-20T08:35:37.000Z,RS - Rio da Várzea,-27.19508934020996,-53.19548034667969,Noroeste Rio-grandense,,0.20000000298023224,0.800000011920929,3.0,4.400000095367432,4.400000095367432,205.77000427246094,
DCRS-00100,Restinga Sêca (H),2026-07-20T08:35:38.000Z,RS - Rios Vacacaí - Vacacaí Mirim,-29.80120086669922,-53.36899948120117,Centro Ocidental Rio-grandense,,5.599999904632568,22.0,29.0,73.5999984741211,73.5999984741211,36.0099983215332,0.07076922804117203
DCRS-00101,Rio Pardo (H),2026-07-20T08:35:40.000Z,RS - Rio Pardo,-29.97610092163086,-52.380699157714844,Centro Oriental Rio-grandense,,2.0,9.800000190734863,21.200000762939453,40.400001525878906,40.400001525878906,5.570000171661377,-0.02769230678677559
DCRS-00102,Dona Francisca (H),2026-07-20T08:35:36.000Z,RS - Baixo Jacuí,-29.631099700927734,-53.35850143432617,Centro Ocidental Rio-grandense,,13.199999809265137,21.600000381469727,28.799999237060547,92.19999694824219,92.19999694824219,34.16999816894531,-0.13307692110538483
DCRS-00103,Manoel Viana (H),2026-07-20T08:35:38.000Z,RS - Rio Ibicuí,-29.59630012512207,-55.48160171508789,Sudoeste Rio-grandense,,0.0,0.0,0.0,124.4000015258789,125.5999984741211,65.0,0.02769230678677559
DCRS-00104,Arroio do Meio/Lajeado (H),2026-07-20T08:35:44.000Z,RS - Rio Taquari-Antas,-29.421499252319336,-51.96620178222656,Centro Oriental Rio-grandense,,4.0,16.200000762939453,32.20000076293945,42.79999923706055,42.79999923706055,13.039999961853027,0.032307691872119904
DCRS-00105,Viamão - Reserva Estadual (H),2026-07-20T08:35:38.000Z,RS - Lago Guaíba,-30.358800888061523,-51.04629898071289,Metropolitana de Porto Alegre,,0.0,7.199999809265137,17.799999237060547,28.399999618530273,28.399999618530273,0.33000001311302185,0.02230769209563732
DCRS-00106,Guarani das Missões (H),2026-07-20T08:35:41.000Z,RS - Rios Turvo – Santa Rosa – Santo Cristo,-28.13949966430664,-54.56039810180664,Noroeste Rio-grandense,,0.800000011920929,6.199999809265137,8.399999618530273,8.399999618530273,8.399999618530273,217.77000427246094,0.01230769231915474
DCRS-00107,Tucunduva/Horizontina (H),2026-07-20T08:35:44.000Z,RS - Rios Turvo – Santa Rosa – Santo Cristo,-27.606399536132812,-54.3916015625,Noroeste Rio-grandense,,0.800000011920929,0.800000011920929,2.200000047683716,2.5999999046325684,2.5999999046325684,195.19000244140625,-0.007692307699471712
DCRS-00108,Santa Cruz do Sul,2026-07-20T08:35:44.000Z,RS - Rio Pardo,-29.645999908447266,-52.462799072265625,Centro Oriental Rio-grandense,,3.0,5.199999809265137,19.0,50.79999923706055,50.79999923706055,33.599998474121094,-0.004615384619683027
DCRS-00109,Bossoroca,2026-07-20T08:35:37.000Z,RS - Rio Piratinim,-28.530099868774414,-54.963199615478516,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,118.94999694824219,0.04153846204280853
DCRS-00110,Muitos Capões/Lagoa Vermelha,2026-07-20T08:35:38.000Z,RS - Rio Taquari-Antas,-28.323299407958984,-51.33679962158203,Nordeste Rio-grandense,,0.0,2.4000000953674316,6.599999904632568,6.599999904632568,6.599999904632568,742.989990234375,0.0015384615398943424
DCRS-00111,Arroio Grande - Santa Isabel do Sul,2026-07-20T08:35:43.000Z,RS - Lagoa Mirim e do Canal São Gonçalo,-32.120201110839844,-52.600101470947266,Sudeste Rio-grandense,,8.800000190734863,17.200000762939453,17.200000762939453,58.599998474121094,82.19999694824219,0.8999999761581421,-0.06461538374423981
DCRS-00112,Amaral Ferrador,2026-07-20T08:35:37.000Z,RS - Rio Camaquã,-30.86680030822754,-52.24190139770508,Sudeste Rio-grandense,,3.200000047683716,5.599999904632568,11.0,53.79999923706055,54.599998474121094,28.43000030517578,0.036153845489025116
DCRS-00113,Cachoeira do Sul - Centro,2026-07-20T08:35:36.000Z,RS - Baixo Jacuí,-30.061899185180664,-52.897499084472656,Centro Oriental Rio-grandense,,1.2000000476837158,2.200000047683716,8.199999809265137,27.200000762939453,27.200000762939453,16.200000762939453,0.00615384615957737
DCRS-00114,Lagoão,2026-07-20T08:35:38.000Z,RS - Rio Pardo,-29.265600204467773,-52.68579864501953,Centro Oriental Rio-grandense,,3.0,12.0,34.400001525878906,38.0,38.0,280.6400146484375,0.003076923079788685
DCRS-00115,Jaguarão,2026-07-20T08:35:36.000Z,RS - Lagoa Mirim e do Canal São Gonçalo,-32.56949996948242,-53.37620162963867,Sudeste Rio-grandense,,1.2000000476837158,1.399999976158142,1.399999976158142,11.199999809265137,102.19999694824219,1.9199999570846558,-0.009230769239366055
DCRS-00116,Barra Funda/Novo Barreiro,2026-07-20T08:35:43.000Z,RS - Rio da Várzea,-27.922700881958008,-53.04779815673828,Noroeste Rio-grandense,,0.20000000298023224,1.0,4.199999809265137,4.199999809265137,4.199999809265137,352.55999755859375,0.0023076923098415136
DCRS-00117,Quaraí,2026-07-20T08:35:37.000Z,RS - Rio Quaraí,-30.39240074157715,-56.4557991027832,Sudoeste Rio-grandense,,0.0,18.600000381469727,18.600000381469727,100.19999694824219,163.1999969482422,95.0199966430664,0.06538461893796921
DCRS-00118,Cachoeira do Sul - Arroio Irapuá,2026-07-20T08:35:45.000Z,RS - Baixo Jacuí,-30.311500549316406,-53.18000030517578,Centro Oriental Rio-grandense,,0.4000000059604645,6.800000190734863,18.200000762939453,82.4000015258789,82.4000015258789,39.86000061035156,0.04461538419127464
DCRS-00119,Esteio,2026-07-20T08:35:38.000Z,RS - Sinos,-29.829599380493164,-51.180301666259766,Metropolitana de Porto Alegre,,0.0,3.200000047683716,13.199999809265137,17.399999618530273,17.399999618530273,0.07000000029802322,-0.009230769239366055
DCRS-00120,Gravataí,2026-07-20T08:35:36.000Z,RS - Rio Gravataí,-29.96380043029785,-50.98059844970703,Metropolitana de Porto Alegre,,0.0,1.0,9.399999618530273,16.600000381469727,16.600000381469727,2.619999885559082,-0.0007692307699471712
DCRS-00121,Guaporé / Anta Gorda,2026-07-20T08:35:41.000Z,RS - Rio Taquari-Antas,-28.910999298095703,-51.95249938964844,Nordeste Rio-grandense,,3.0,10.399999618530273,16.200000762939453,16.200000762939453,16.200000762939453,198.8699951171875,0.008461538702249527
DCRS-00122,Porto Alegre - Cristal,2026-07-20T08:35:38.000Z,RS - Lago Guaíba,-30.0772762298584,-51.245216369628906,Metropolitana de Porto Alegre,,0.0,1.2000000476837158,16.799999237060547,23.799999237060547,23.799999237060547,0.30000001192092896,-0.013076922856271267
DCRS-00123,Arroio do Meio - Rio Taquari,2026-07-20T08:35:45.000Z,RS - Rio Taquari-Antas,-29.401399612426758,-51.93550109863281,Centro Oriental Rio-grandense,,5.800000190734863,11.399999618530273,26.600000381469727,34.79999923706055,34.79999923706055,1.309999942779541,-0.04615384712815285
DCRS-00124,Candelária,2026-07-20T08:35:45.000Z,RS - Rio Pardo,-29.67329978942871,-52.77000045776367,Centro Oriental Rio-grandense,,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,7.630000114440918,-0.013076922856271267
DCRS-00125,Cristal,2026-07-20T08:35:36.000Z,RS - Rio Camaquã,-31.012300491333008,-52.05270004272461,Sudeste Rio-grandense,,0.800000011920929,9.800000190734863,14.0,52.599998474121094,53.599998474121094,16.190000534057617,0.02153846062719822
DCRS-00126,Turuçu,2026-07-20T08:35:43.000Z,RS - Rio Camaquã,-31.41119956970215,-52.16809844970703,Sudeste Rio-grandense,,1.2000000476837158,11.600000381469727,11.600000381469727,43.79999923706055,47.20000076293945,15.680000305175781,0.029230769723653793
DCRS-00127,Nova Santa Rita/Canoas,2026-07-20T08:35:42.000Z,RS - Sinos,-29.877300262451172,-51.242801666259766,Metropolitana de Porto Alegre,,0.0,0.800000011920929,10.800000190734863,14.800000190734863,14.800000190734863,0.3400000035762787,-0.003076923079788685
DCRS-00128,Santana da Boa Vista,2026-07-20T08:35:39.000Z,RS - Rio Camaquã,-30.972999572753906,-53.04600143432617,Sudeste Rio-grandense,,3.200000047683716,20.799999237060547,22.799999237060547,89.80000305175781,108.5999984741211,80.77999877929688,0.05307692289352417
DCRS-00130,Ijuí,2026-07-20T08:35:38.000Z,RS - Rio Ijuí,-28.319599151611328,-53.98189926147461,Noroeste Rio-grandense,,0.0,0.0,0.0,0.0,0.0,241.92999267578125,0.00615384615957737
DCRS-00001,Igrejinha,2026-07-20T10:47:16.000Z,RS - Sinos,-29.57430076599121,-50.79610061645508,Metropolitana de Porto Alegre,,6.199999809265137,14.399999618530273,21.0,24.399999618530273,24.399999618530273,27.270000457763672,0.0007692307699471712
DCRS-00002,Nova Hartz,2026-07-20T10:47:06.000Z,RS - Sinos,-29.593399047851562,-50.90299987792969,Metropolitana de Porto Alegre,,6.0,19.0,26.200000762939453,30.799999237060547,30.799999237060547,20.889999389648438,0.10307691991329193
DCRS-00003,Araricá / Sapiranga / Taquara,2026-07-20T10:47:10.000Z,RS - Sinos,-29.691099166870117,-50.94179916381836,Metropolitana de Porto Alegre,,7.599999904632568,15.0,26.600000381469727,28.799999237060547,30.600000381469727,4.920000076293945,-0.003076923079788685
DCRS-00004,Três Coroas,2026-07-20T10:47:09.000Z,RS - Sinos,-29.469900131225586,-50.759498596191406,Metropolitana de Porto Alegre,,5.0,12.0,18.200000762939453,20.399999618530273,20.399999618530273,68.94000244140625,-0.003846153849735856
DCRS-00005,Rolante - Rio Mascarada,2026-07-20T10:47:15.000Z,RS - Sinos,-29.582399368286133,-50.46979904174805,Metropolitana de Porto Alegre,,5.199999809265137,11.0,18.0,18.600000381469727,18.600000381469727,84.72000122070312,0.005384615156799555
DCRS-00006,Rolante - Centro,2026-07-20T10:47:08.000Z,RS - Sinos,-29.665199279785156,-50.582000732421875,Metropolitana de Porto Alegre,,6.400000095367432,10.0,15.399999618530273,16.200000762939453,16.200000762939453,31.0,-0.003076923079788685
DCRS-00007,Protásio Alves - Ipê,2026-07-20T10:47:09.000Z,RS - Rio Taquari-Antas,-28.738500595092773,-51.425899505615234,Nordeste Rio-grandense,,6.199999809265137,9.600000381469727,18.399999618530273,18.399999618530273,18.399999618530273,355.9200134277344,0.006923076696693897
DCRS-00008,Nova Roma - Farroupilha,2026-07-20T10:47:08.000Z,RS - Rio Taquari-Antas,-29.0575008392334,-51.39609909057617,Nordeste Rio-grandense,,6.199999809265137,19.600000381469727,25.200000762939453,25.200000762939453,25.200000762939453,156.75999450683594,0.0015384615398943424
DCRS-00009,Imigrante,2026-07-20T10:47:10.000Z,RS - Rio Taquari-Antas,-29.34950065612793,-51.770999908447266,Centro Oriental Rio-grandense,,1.0,8.800000190734863,17.200000762939453,24.799999237060547,24.799999237060547,76.36000061035156,0.04461538419127464
DCRS-00010,Teutonia,2026-07-20T10:47:11.000Z,RS - Rio Taquari-Antas,-29.46030044555664,-51.76839828491211,Centro Oriental Rio-grandense,,1.0,13.600000381469727,30.0,41.20000076293945,41.20000076293945,51.650001525878906,0.035384614020586014
DCRS-00011,Travesseiro - Pouso Novo,2026-07-20T10:47:10.000Z,RS - Rio Taquari-Antas,-29.214500427246094,-52.15950012207031,Centro Oriental Rio-grandense,,0.0,17.0,25.200000762939453,31.399999618530273,31.399999618530273,70.5,0.016153845936059952
DCRS-00012,Montenegro,2026-07-20T10:47:16.000Z,RS - Rio Caí,-29.69700050354004,-51.46009826660156,Metropolitana de Porto Alegre,,2.799999952316284,11.0,22.0,30.200000762939453,30.200000762939453,0.47999998927116394,0.006923076696693897
DCRS-00013,Putinga,2026-07-20T10:47:14.000Z,RS - Rio Taquari-Antas,-29.00029945373535,-52.160301208496094,Nordeste Rio-grandense,,0.800000011920929,18.399999618530273,25.399999618530273,26.399999618530273,26.399999618530273,441.0199890136719,-0.013076922856271267
DCRS-00014,Barão de Cotegipe,2026-07-20T10:47:11.000Z,RS - Rio Passo Fundo,-27.624300003051758,-52.38410186767578,Noroeste Rio-grandense,,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,660.9099731445312,-0.0015384615398943424
DCRS-00015,Getúlio Vargas,2026-07-20T10:47:08.000Z,RS - Rios Apuaê – Inhandava,-27.880399703979492,-52.2322998046875,Noroeste Rio-grandense,,0.0,0.4000000059604645,7.199999809265137,7.199999809265137,7.199999809265137,630.47998046875,-0.0015384615398943424
DCRS-00016,Passo Fundo,2026-07-20T10:47:15.000Z,RS - Rio Passo Fundo,-28.246999740600586,-52.371299743652344,Noroeste Rio-grandense,,1.399999976158142,2.799999952316284,6.199999809265137,6.199999809265137,6.199999809265137,646.7999877929688,-38.82615280151367
DCRS-00017,Marau,2026-07-20T10:47:16.000Z,RS - Rio Taquari-Antas,-28.45680046081543,-52.18920135498047,Noroeste Rio-grandense,,1.399999976158142,8.600000381469727,15.199999809265137,15.199999809265137,15.199999809265137,502.94000244140625,-0.026923077180981636
DCRS-00018,União da Serra,2026-07-20T10:47:13.000Z,RS - Rio Taquari-Antas,-28.719600677490234,-52.08300018310547,Nordeste Rio-grandense,,1.7999999523162842,10.399999618530273,27.600000381469727,27.600000381469727,27.600000381469727,330.3800048828125,0.05923077091574669
